date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
2021-02-01,Europe,India,6416438,9103,468977,992,5644473,20239,0.584521515,111.7136584,95967316,17811664,50161702,24787,5935,2.361954692,75.90860502,353305516,877.3143313,23.97059276,23.49742683,16.02921637,38290.04216,9.201099722,162.5775993,6.989645488
2022-11-01,South America,Germany,308623,2364,173688,749,94540890,41291,0.653433419,112.0953494,56270892,53313806,30390586,26755,11523,0.83335275,77.68067803,49189165,656.6315373,42.82677349,15.987749,10.90410605,8563.946936,8.021548145,192.8227655,15.3568747
2022-08-01,Europe,Russia,3647371,3629,52127,19,83347586,38805,0.685576862,310.8633077,22104396,34433819,25891429,93335,123,2.005571514,36.00155397,371102410,364.00506,29.93025611,11.86147469,3.887172708,34194.92343,4.922181586,552.5337689,4.673163203
2022-11-01,Asia,India,3296903,5919,467993,489,76012144,98831,0.685190607,294.8688063,4395472,32486803,42950437,36959,753,0.971942222,94.36879327,623896292,80.11575479,26.76261367,21.30575754,14.90718875,50671.58607,28.98682813,722.8412735,3.358402549
2020-12-01,South America,Italy,5998223,8872,337576,489,4031272,9290,0.899122101,30.39092124,88120999,68364222,4162407,89076,1606,0.583718697,89.70502185,714619128,822.7497923,24.2976707,17.88300249,8.505527409,52492.70365,6.111089743,488.1127745,9.506519701
2022-03-01,North America,Russia,1147116,6638,385016,732,89727662,211,0.338106563,54.06130365,75216755,62748832,53299976,90633,6525,1.444460499,85.78093898,300408025,968.3571473,32.81550281,8.314806669,6.343020314,19848.21855,25.11572277,161.6497819,4.230133326
2021-04-01,Europe,Russia,3772763,4651,87362,325,15560641,83634,0.744165762,253.0417328,3664454,45803900,7428047,88437,3578,1.073578519,12.43309754,1377685161,49.38140542,42.34360027,16.17510979,8.251901792,4368.478569,34.35340586,587.6221573,17.99658201
2021-10-01,North America,Germany,6478450,609,273120,528,67814446,19072,0.759806907,263.5549127,16407184,72184125,41300602,94058,15468,2.473454345,96.62705596,808139512,573.5909795,37.21496953,10.87771465,17.10116809,4861.956057,24.79308404,526.1800901,5.390740867
2020-05-01,Europe,Russia,5238631,6998,344076,707,1104183,5149,0.040198691,173.3218733,21088976,19676539,57513390,11672,10118,1.998253705,93.36870376,782699037,24.59420945,37.47676382,24.66707562,13.77057704,53278.62934,19.15590609,361.126781,4.501075064
2020-07-01,Europe,Brazil,6310208,6911,339851,83,36723156,17716,0.099588648,430.7035908,37672313,55563544,28226022,18103,2427,1.623567109,92.99900243,455374232,83.69096947,46.07353967,15.31419877,17.61397254,48863.9872,12.72535457,738.3613996,11.91062921
2020-11-01,South America,France,9404024,6010,482863,386,76855214,97724,0.396750926,98.36643321,59308416,31477984,64359559,8061,14150,1.333649887,62.73661378,1014353941,312.1298575,30.51412402,23.25241686,4.068876976,32961.41788,8.421677386,124.7688904,4.608360219
2020-06-01,Europe,Italy,6127764,2253,426904,86,34382012,13621,0.103618788,80.20885272,66616784,44491929,34147353,85934,9701,1.842210026,82.84564004,154164787,958.4600199,32.49848651,21.56561637,17.73386761,19249.6041,40.24189152,398.0353438,17.05158103
2021-05-01,Europe,Russia,6034207,864,248178,849,75328229,42800,0.550302393,312.5112738,9489182,64166950,32298415,13265,5886,1.596200469,53.05460394,993952045,169.7888333,46.30013298,15.22698155,5.620073732,19864.33448,22.1341104,275.9676374,14.923455
2022-02-01,South America,Germany,7359201,8976,96516,739,2107040,14002,0.841606232,86.73099906,20691015,67521000,1410648,95008,11002,1.179472955,47.17893811,790273115,457.8568836,37.55926387,19.27558338,16.6554539,36755.02331,24.88617264,383.4545659,7.530582995
2021-01-01,Europe,France,2615804,4571,395233,959,35348034,43098,0.132569403,104.5970838,86166767,47985939,52117088,17993,9392,0.536100127,60.81888084,712259475,925.4531567,31.41108788,6.733580843,14.66402886,4162.923751,18.01251163,400.0073015,18.83768426
2021-05-01,Europe,France,3413654,4054,398008,734,21974350,28750,0.030897123,438.6401157,61898878,16671227,11616709,95303,3281,0.867060907,18.05238282,235926118,276.8737375,32.32024383,7.310758464,9.661467551,64101.21336,41.12636193,591.2877757,2.26794614
2022-05-01,Europe,France,3270209,7891,313730,632,39740290,55398,0.072556375,44.18912298,28871927,9981481,34477072,78285,19096,1.168757384,40.04647265,1047228087,305.9229208,21.12038834,13.15128624,17.75726457,4912.559936,4.420889231,544.9020385,14.21031307
2020-04-01,Europe,France,8604008,325,475003,992,35932061,82542,0.354719806,422.8215602,52175329,73506492,6544642,81424,4954,2.096485613,59.31582953,722422941,103.8695974,25.22318613,13.62833452,19.59642307,66391.56941,0.718722507,757.9387507,6.272448918
2022-02-01,Europe,Russia,7323988,9726,281396,410,99068760,75207,0.027202509,325.6147598,12752183,74287875,24086482,16020,3723,1.950841412,60.88517371,589576848,135.0956327,27.54913231,8.942354444,9.186176415,46474.70304,36.72055155,793.7764207,5.292175268
2022-05-01,Europe,Brazil,8210880,3861,165278,3,84117567,93430,0.211500961,168.1482706,19337498,22271601,37103849,73299,14891,2.308260102,8.447864662,705087934,211.616801,38.33745964,11.98718279,17.43687114,37813.99804,43.88391252,291.541088,4.738810463
2022-10-01,Europe,Germany,4584258,4932,3543,639,89065146,51843,0.910471626,280.9876197,41375740,79034077,19221543,32851,12924,1.729068658,52.85706927,435485437,262.9054287,30.18940581,13.43453591,13.73547544,16639.49357,23.9260474,690.9363429,12.94513339
2021-03-01,Europe,France,4212377,2778,247541,991,47367846,89322,0.269013931,295.5119941,62391692,45616693,46282177,91551,4239,1.862465189,12.95954688,700324037,514.4774589,41.59259683,7.295087268,10.59272391,19455.12266,37.05480018,755.4622912,8.133339512
2020-11-01,South America,Germany,9633233,9462,104647,471,84479032,31509,0.598461758,173.7669313,68201750,57296254,50143958,15431,8545,2.239626037,41.46637509,38435527,315.790416,37.33706233,6.835072043,17.94753763,4284.58411,35.21382662,356.353886,7.849840003
2021-02-01,Europe,Brazil,6112674,4078,327891,36,3968445,67170,0.020906354,331.9132307,1315707,31688233,19744689,41658,11569,2.356717231,9.097551274,1004003529,789.6021588,37.52405937,6.061397312,16.74805579,11930.03957,46.3237768,324.0128205,15.86463421
2022-06-01,Asia,France,4809109,1367,451067,991,9694533,40878,0.951529045,261.6290241,40592846,68775267,27442298,30992,4932,1.866198581,33.22751331,1293345599,924.9954541,42.97221273,6.591409705,5.59806765,18108.65936,44.53207049,461.2176257,13.63656711
2021-11-01,South America,Russia,3735466,4042,317455,582,58083429,69669,0.724610824,410.5056298,78295501,9697699,25512272,45585,16205,0.754291852,97.98020259,717072355,171.5037634,40.04246082,18.69848456,6.313629249,65682.61702,16.47024707,505.8416052,1.497188779
2022-02-01,Asia,India,1583246,2575,236403,800,68059992,38349,0.799948148,150.2049294,59277000,48567487,55984555,65191,19934,2.043947471,54.45074714,1201595482,433.5957389,48.71942746,12.40688404,6.550701456,40731.58158,40.23472696,397.9448062,18.03995421
2021-02-01,Asia,Germany,726331,6754,65867,30,15252348,21952,0.980917728,407.7361186,93966315,64604507,43149283,56401,18343,1.216825059,28.63960796,1199814949,438.8782977,48.43889054,19.48346591,16.19223044,30152.85742,44.5554257,388.80527,12.04258693
2021-01-01,South America,Brazil,1794291,1581,88780,950,98876235,90352,0.931628703,212.7457067,20616484,61474183,15295920,42058,16773,2.111955824,91.34447462,673419131,360.9275279,32.65768549,13.08908139,18.14641358,39902.17713,30.91274856,616.1196562,18.48468338
2022-03-01,Europe,India,4952075,2240,73705,267,12372798,71303,0.69398707,488.9557813,53175004,79313966,44669047,56779,2053,1.010484072,72.99073345,979835034,817.8123867,20.33224347,18.88833225,19.28551762,62737.53677,33.59433738,762.8205231,9.889088869
2021-01-01,Europe,Germany,2878117,7604,349784,343,4847936,18383,0.104017252,314.739257,50973119,8483565,1155712,36185,8359,2.04712274,15.64931141,1125283108,995.5257919,22.24692197,11.6100355,12.58262518,32163.89589,4.36718381,595.07677,7.942327143
2022-12-01,North America,Italy,4481617,8320,276735,839,61048093,4901,0.573722548,335.3985932,36003510,67448324,46018226,82168,14690,1.8423698,56.13140203,143052654,775.228907,31.20098147,16.27212372,13.39703896,65970.53382,41.00751375,395.3743563,5.947186841
2020-01-01,Asia,Italy,7374626,5968,97247,543,63243168,42889,0.576253295,181.2061261,82785734,3420093,10712161,7810,13137,1.269841089,23.98233186,1054722607,584.2099174,21.58623797,7.837472764,17.44208061,51398.15783,28.66631136,776.0507751,2.39897518
2022-03-01,Europe,Russia,3733149,7493,727,165,16913240,62244,0.442570807,435.1332327,8124680,26451271,67243747,51042,8106,1.467793656,92.646544,280603479,520.2390417,25.70522678,6.586162646,5.856297279,65594.86622,20.81590136,153.5369871,14.08505835
2020-07-01,North America,Germany,5316741,4103,414575,699,71487441,19163,0.690807624,193.5934882,47739889,20920406,32907709,73416,12461,0.71133326,5.598954861,617050163,268.4976534,35.41895956,15.48526955,7.527014724,59787.83612,14.91171857,662.8450122,19.5598777
2022-12-01,North America,Brazil,2804802,2076,43822,341,92650007,59019,0.574970627,328.5004433,37402743,19438756,16527205,78186,11198,1.500294454,71.74378867,1378033414,259.7992993,23.09236348,17.64510182,18.21118955,66862.82732,43.77389771,617.0906168,10.90487628
2020-09-01,Europe,France,4488198,2994,365543,18,70409460,88112,0.592064308,95.06294884,93414618,37763987,60276237,39349,12238,2.495276269,93.35049651,1076016588,386.8379797,43.39876485,18.30313048,9.054899324,66914.65737,28.87562731,516.3319161,18.0267959
2021-11-01,Asia,Germany,6216538,7371,404145,781,71091781,77084,0.163987972,400.4688479,30907691,50849304,67245837,64806,17600,1.438117265,77.29847546,399275030,598.6716746,44.41810116,23.86483727,17.15699952,10687.70281,39.62471743,795.6147079,11.90930042
2022-10-01,Europe,Germany,4115362,1644,390732,544,92881517,15115,0.463477731,305.4193283,3368173,68356516,28119029,24871,4627,2.331609192,12.340935,660493275,582.4335246,36.37566303,24.32215246,12.28341843,6477.737333,24.64295716,791.1414602,15.41171374
2022-08-01,South America,France,1490687,242,473594,591,34988846,39979,0.489449199,273.1842455,33520603,32493160,15665288,48991,1205,1.972855529,90.61974844,614616493,831.476895,22.53082805,14.75821363,3.271379573,16273.1134,9.397943558,484.0790737,2.159712618
2020-04-01,Europe,Italy,9311768,4085,154591,191,77758572,40641,0.488686195,417.4670743,84013242,21015175,24050920,47136,6703,0.703907417,17.85025473,247905780,943.4611607,25.13933379,10.63243937,3.219260261,6631.9807,5.670683002,322.665725,4.213184309
2021-10-01,North America,Italy,4057025,7954,410609,319,76594094,69377,0.07751771,151.362398,79078435,14551019,27397571,71029,16611,0.57175113,83.87100913,291348535,470.6825033,45.88587816,15.16864805,13.6690538,66899.56752,21.91095601,492.0770269,6.438745297
2020-02-01,North America,Brazil,5272864,7269,427534,701,95960521,6416,0.190774152,416.3257511,14592255,68246531,11346435,32548,18997,1.133525639,11.56034727,200571515,461.5855805,38.20658226,8.014293964,4.248087824,51604.00268,9.076723354,535.8819453,6.40944858
2020-11-01,South America,Germany,3874910,6828,356336,474,1059335,594,0.419346994,10.87040392,48772103,28479381,16491753,57278,2136,1.924617772,33.93636693,844244344,725.8927905,34.87558632,5.498650693,13.57980488,52290.97631,29.25583793,542.9431405,12.36654786
2020-06-01,Europe,Brazil,4217733,1499,159912,58,69438345,97507,0.449237131,320.5211591,23136368,79208128,31874510,95339,3018,1.589852642,22.31132148,862924944,268.4590621,30.84701462,22.81550902,12.4699469,17385.4879,17.9696708,415.5329612,1.756844026
2022-10-01,Europe,Brazil,7914520,2158,380233,435,44617401,4861,0.432102897,190.1720856,65993471,69057674,56357381,53343,12960,2.184640533,40.84130442,1082114650,642.2107178,48.4721548,7.487164427,17.32855041,23089.98066,25.77014253,190.9409723,8.225011046
2020-06-01,North America,India,9639564,5162,89367,96,79082915,36126,0.551901218,92.31360337,75816101,70415631,62717607,99393,2215,1.362671619,27.45570793,1243390247,830.1536227,31.97002036,18.01395973,3.286873377,27447.74552,6.61660549,321.3278713,9.762589111
2022-09-01,Europe,Italy,1490036,4039,13265,495,5885902,80382,0.833221771,380.0179277,54663245,32614118,18220753,64008,2157,0.666253416,23.86350841,689999022,307.273983,30.08726384,11.39771936,6.459641588,42575.71814,28.96495064,140.0939241,18.1905339
2020-07-01,Asia,Russia,7585159,7977,413841,660,58589216,33682,0.100043284,347.7152607,20439917,3963621,3374883,51932,19628,1.658723368,4.542861626,503236019,116.8212387,36.95188462,24.965422,12.38818242,52299.99052,37.46988889,148.3095531,10.50764698
2021-05-01,Europe,Italy,7179156,857,79622,277,23207584,18228,0.933995367,90.60580869,61820099,47547095,15791277,20881,15870,1.523593609,78.8898737,807688534,970.2321299,36.75231777,9.520857156,4.467665489,24875.67468,12.20272801,747.8115391,9.958396593
2022-09-01,South America,Italy,9454531,3823,160259,264,40343474,24009,0.110414395,45.52692515,87040063,14500083,67562071,33557,296,1.016099034,54.6234064,1034158782,67.5766923,20.48582528,9.051201359,9.926301936,48732.31076,22.13058554,171.2221697,13.16953914
2020-08-01,North America,Italy,7904428,298,151611,794,64846740,52221,0.679877487,323.6045672,32069032,15146740,21473349,91910,18640,0.832457477,70.94060408,546147320,792.5769609,38.47893627,24.65009047,14.91013635,51893.09793,44.29250903,427.3693906,1.048599195
2021-07-01,North America,Russia,4202271,7244,318774,272,58330429,98453,0.265351172,80.44168387,65453097,55255310,6859092,61324,13554,1.832047359,42.05838414,740143679,129.9172319,46.09664415,19.02827548,16.11318611,14339.56187,19.0728025,137.7483512,2.486025655
2021-09-01,North America,Russia,4042879,923,221711,939,29285132,17430,0.330345092,465.1534565,32899444,49391365,21957674,20841,7421,1.729349803,7.680397717,880604096,446.3998941,28.29249083,16.23742133,10.82444753,51513.13143,24.71298056,517.0499784,4.391568995
2021-08-01,Europe,Italy,4746771,2799,170457,207,35981027,90510,0.020310468,217.3472572,31570128,45076387,39519553,60584,13854,0.993058028,27.09168659,419289356,781.0000369,25.65677307,17.01669994,12.4401401,60948.16054,45.10553099,496.7347229,3.357501091
2022-10-01,North America,Brazil,8640145,6578,131025,913,3891549,96665,0.562144455,283.3006735,51268050,48564353,37619705,31764,13315,2.074780518,91.6046019,1063793301,15.40633558,22.73314638,9.354229877,17.79747059,22491.78287,1.869873883,349.4676764,12.70978975
2020-03-01,Asia,Italy,841531,5326,339606,122,64145237,20860,0.656731206,495.0431873,86531375,40914562,3093390,5961,3664,2.250359698,30.67573691,334744488,812.2944458,43.0518048,9.088475813,12.76356709,19984.53478,36.53477135,513.8757387,2.133789436
2022-07-01,North America,Brazil,864645,6582,113396,32,46440429,72812,0.146700576,278.7621881,29609544,55806982,29936242,55890,7654,1.307011436,23.91089424,1258050470,902.3486214,20.86211905,14.79909647,5.189688453,24893.66081,15.44289591,680.5388916,15.68506366
2022-11-01,Europe,Germany,1428127,1802,359181,512,46096265,66087,0.840924895,17.59750107,71181703,45640531,34489009,63884,16479,1.594655664,44.00895557,214085316,630.6129852,28.68370115,10.19739025,17.21195311,36924.47355,22.30143035,140.8701046,12.51698432
2022-06-01,North America,Russia,5130076,2657,95310,203,80600885,8486,0.146221488,294.9888023,6552728,33990384,67498757,5155,9551,1.977555412,29.27898148,736721350,340.120775,23.8755923,11.25602047,10.17896624,30957.27403,28.22386255,264.4433313,8.544243428
2020-04-01,Asia,Germany,8859690,3346,156080,517,30103447,83063,0.891343605,218.5393791,71115113,73367231,55670350,98617,6140,2.448309938,21.70230539,43560652,432.9623852,42.6473044,17.2775404,15.22407598,42443.51157,49.75408061,496.8927788,19.68046354
2021-03-01,Europe,Russia,6515350,941,89876,516,30737211,78533,0.896581336,5.283436037,7733963,31460228,8977941,9221,17926,2.281052966,40.14110707,1348459022,468.89065,42.51232696,7.612400191,9.806974255,67916.23413,34.6572737,575.6719373,4.034364766
2022-07-01,South America,Germany,8336900,1907,24976,442,61320180,18330,0.299913048,288.9358384,19849758,35260888,35231432,44566,14094,1.779301638,22.16626282,366950254,943.632377,42.51099527,8.374139561,5.507537316,51930.28063,13.4526444,501.8504248,7.257322597
2020-05-01,North America,France,1615777,4837,245014,591,57210134,40078,0.181826996,480.8953738,81868414,10689637,8122827,89769,17214,0.513941902,26.4334187,558407697,824.7253267,35.69067941,8.957459361,9.776456348,68965.81603,14.37444045,542.0214659,3.530843387
2022-07-01,North America,Italy,1491633,5696,360400,849,570503,90365,0.527843912,0.21156428,22876806,3238544,30436132,10480,7937,0.614334295,47.20092276,763237461,859.077503,48.00590302,14.39872268,5.104125652,29359.39765,18.51120967,445.6331125,19.73969051
2022-10-01,Europe,Germany,9922462,1466,362681,832,41729753,43336,0.275257864,33.17558599,52946748,53804086,12369111,40708,12850,1.894368858,75.06273779,441059938,892.8484799,21.54909163,17.88668326,15.38554078,51760.56692,47.25470132,369.1041367,13.42309523
2022-05-01,Europe,India,2061774,3957,190861,338,45931676,8070,0.864489536,22.44420579,34663436,76392918,63367903,12191,6516,2.012021854,98.70986252,561461339,101.0964187,28.0084954,19.58217537,15.83262514,48411.58295,0.661658324,721.411362,18.42936153
